id,time,place,magnitude,longitude,latitude
ci40731175,1726090280510,"24 km NNW of Borrego Springs, CA",1.93,-116.427,33.463
hv74451432,1726090053790,"25 km WNW of Volcano, Hawaii",1.65,-155.467166666667,19.5008333333333
tx2024rxse,1726089886273,"49 km W of Mentone, Texas",1.7,-104.119,31.696
ci37683660,1726089829120,"24 km SSW of La Quinta, CA",0.54,-116.4166667,33.4708333
ci40731159,1726089803590,"24 km N of Borrego Springs, CA",0.69,-116.4163333,33.4663333
us7000nd65,1726089773074,"125 km ENE of Luganville, Vanuatu",4.5,168.2705,-15.1696
nc75060596,1726089647250,"7 km NW of The Geysers, CA",0.34,-122.821333333333,38.8108333333333
us7000nd5x,1726089349459,"57 km ENE of Hualien City, Taiwan",4.3,122.1414,24.1458
nc75060591,1726089178940,"3 km WSW of Anderson Springs, CA",1.65,-122.724166870117,38.7596664428711
av93260318,1726089094370,"86 km NW of Karluk, Alaska",-0.05,-155.362333333333,58.1785
ci40731151,1726089036150,"20 km ESE of Anza, CA",1.23,-116.4863333,33.4746667
nm60591001,1726088230810,"7 km SE of Marston, Missouri",1.6,-89.5548333333333,36.4755
nm60590996,1726088089570,"6 km SE of Marston, Missouri",1.72,-89.5585,36.477
us7000nd5w,1726087488461,"151 km E of Luganville, Vanuatu",4.5,168.5491,-15.2624
uw62045296,1726087247420,"23 km ENE of Ashford, Washington",0.65,-121.75733333333334,46.85516666666667
us7000nd5u,1726086984595,"113 km ENE of Luganville, Vanuatu",4.9,168.186,-15.2701
uw62045291,1726086908030,"3 km W of Lyman, Washington",1.24,-122.11283333333333,48.532666666666664
hv74451382,1726086865380,"2 km WSW of Pāhala, Hawaii",2.02999997,-155.498672485352,19.1963329315186
mb90061128,1726086424800,"7 km W of Hoback, Wyoming",2.39,-110.871666666667,43.282
nc75060581,1726085923980,"14 km SSE of Lake Pillsbury, CA",1.56,-122.843166666667,39.3148333333333
ak024bq20log,1726085496008,"35 km SSW of Manley Hot Springs, Alaska",1.3,-150.8147,64.6914
uw62045266,1726085134120,"23 km ENE of Ashford, Washington",0.43,-121.7605,46.855333333333334
ci40731063,1726085059480,"6 km N of Beaumont, CA",0.95,-116.9745,33.9816667
hv74451337,1726084958480,"7 km SW of Volcano, Hawaii",1.71000004,-155.274505615234,19.3863334655762
ok2024rxpk,1726084902509,"11 km N of Alex, Oklahoma",0.96,-97.791,35.0205
hv74451327,1726084657840,"11 km SW of Puako, Hawaii",2.08,-155.918,19.9055
us7000nd5k,1726084342835,"117 km ENE of Luganville, Vanuatu",4.9,168.2149,-15.2364
nc75060571,1726083470790,"15 km E of Seven Trees, CA",1.43,-121.674833333333,37.3111666666667
hv74451277,1726083417590,"6 km SSW of Volcano, Hawaii",1.85000002,-155.250671386719,19.388500213623
nn00884552,1726082942770,"59 km NE of Beatty, Nevada",1.5,-116.3359,37.326
ak024bq1i4uk,1726082719804,"5 km NNW of Houston, Alaska",1.2,-149.8467,61.6798
nc75060556,1726082718940,"6 km NE of Fort Bragg, CA",1.9,-123.7715,39.4886666666667
us7000nd53,1726082575462,"98 km ENE of Luganville, Vanuatu",5.8,168.0141,-15.2015
ci40731047,1726082038900,"5 km NNW of Azusa, CA",0.92,-117.922,34.1793333
hv74451217,1726081893720,"6 km S of Volcano, Hawaii",1.86,-155.245498657227,19.3853340148926
ci40731039,1726081497320,"7 km E of Lebec, CA",1.47,-118.7893333,34.8503333
mb90061113,1726081307260,"5 km E of Butte, Montana",1.72,-112.4685,46.0068333333333
hv74451202,1726081066510,"7 km SW of Volcano, Hawaii",0.36,-155.2785,19.3905
ok2024rxni,1726081060109,"8 km SSE of Wapanucka, Oklahoma",1.52,-96.38133333,34.307
hv74451192,1726080899730,"4 km SSW of Pāhala, Hawaii",2.01999998,-155.490997314453,19.1606674194336
nn00884550,1726080804186,"8 km ENE of Goldfield, Nevada",1.7,-117.1475,37.7325
ak024bq12ou4,1726080793887,"44 km WNW of Ninilchik, Alaska",1.3,-152.4139,60.197
ak024bq122k6,1726080624943,"19 km SE of Susitna North, Alaska",1.1,-149.5828,62.0386
us7000nd4v,1726080417019,"88 km ENE of Luganville, Vanuatu",5.1,167.9586,-15.3291
av93260058,1726079042650,"135 km W of Adak, Alaska",2.37,-178.574,51.6965
nc75060541,1726078913880,"3 km NNW of The Geysers, CA",0.77,-122.776832580566,38.7999992370605
us7000nd4s,1726078678223,"107 km ENE of Luganville, Vanuatu",5.8,168.1311,-15.2656
nc75060536,1726078436710,"2 km NW of The Geysers, CA",1.12,-122.776496887207,38.7916679382324
nc75060531,1726078302830,"10 km NW of The Geysers, CA",0.76,-122.853668212891,38.826831817627
ak024bq0t1rl,1726078095853,"18 km WSW of Susitna, Alaska",1.1,-150.8235,61.4601
nc75060526,1726077952570,"10 km NW of Shingletown, CA",2.37,-121.987333333333,40.5383333333333
us7000nd4r,1726077712909,"49 km NW of Pototano, Indonesia",4.6,117.2288,-8.0469
ak024bq0ij66,1726077549262,"37 km ENE of McCarthy, Alaska",1.7,-142.3119,61.5962
ak024bq0hwb8,1726077373010,"5 km S of Salcha, Alaska",0.9,-146.9073,64.4704
av93260003,1726076653140,"258 km W of Adak, Alaska",0.88,179.6055,51.9201666666667
hv74451127,1726076349440,"5 km SSE of Pāhala, Hawaii",1.96000004,-155.461669921875,19.1546669006348
us7000nd4k,1726076297622,"Pagan region, Northern Mariana Islands",4.6,145.5618,18.7463
av93020669,1726074972160,"17 km WNW of Chignik Lake, Alaska",0.61,-159.022666666667,56.314
uu80082171,1726074921260,"5 km E of Hebgen Lake Estates, Montana",1.64,-111.120166666667,44.7673333333333
nc75060521,1726074270790,"5 km SE of Pinnacles, CA",1.02,-121.097833333333,36.5138333333333
ak024bq06bae,1726074128126,"40 km NW of Beluga, Alaska",2.8,-151.5654,61.4151
ak024bpzwk3x,1726073817094,"27 km WSW of Point MacKenzie, Alaska",1.0,-150.4503,61.2681
nc75060511,1726073591530,"7 km NE of Cloverdale, CA",1.25,-122.9835,38.864
us7000nd4f,1726073164677,"170 km SW of Lorengau, Papua New Guinea",6.3,146.36,-3.2728
ak024bpztwtw,1726073062280,"40 km SE of Denali National Park, Alaska",1.7,-151.1213,63.299
ci40730951,1726072776240,"12 km N of Borrego Springs, CA",1.08,-116.3716667,33.3671667
av93020664,1726072304980,"25 km W of Sitka, Alaska",-0.76,-135.742833333333,57.0418333333333
nc75060506,1726071786940,"5 km NE of Windsor, CA",1.1,-122.793333333333,38.5901666666667
ak024bpzoavh,1726071484938,"27 km SW of Glacier View, Alaska",1.6,-148.0124,61.6335
nc75060501,1726071402040,"10 km NW of The Geysers, CA",0.26,-122.852833333333,38.8223333333333
us7000nd3i,1726071122659,Kermadec Islands region,4.6,-179.7537,-27.7992
ak024bpzmu5r,1726071109188,"18 km SW of Trapper Creek, Alaska",1.8,-150.5209,62.2231
us7000nd3f,1726070645788,"38 km SSW of Nemuro, Japan",4.4,145.4454,42.9885
nc75060491,1726070606260,"3 km NW of The Geysers, CA",1.04,-122.778335571289,38.7929992675781
hv74451017,1726069777600,"4 km SW of Pāhala, Hawaii",1.59,-155.509166666667,19.1696666666667
uu80082161,1726069085000,"15 km NE of Milford, Utah",0.48,-112.876333333333,38.49
nc75060486,1726068646220,"11 km NW of The Geysers, CA",0.62,-122.864669799805,38.8281669616699
mb90061148,1726068425160,"4 km ENE of Finley Point, Montana",0.5,-114.001,47.748
ak024bpz10bl,1726067377290,"49 km WSW of Karluk, Alaska",2.1,-155.2621,57.473
ak024bpz0qcr,1726067288111,"19 km ESE of Livengood, Alaska",1.4,-148.1639,65.4431
nc75060481,1726067263840,"5 km WNW of The Geysers, CA",0.76,-122.809997558594,38.7915000915527
nc75060476,1726067063280,"9 km NNW of Round Valley, CA",1.21,-118.6725,37.476
ak024bpyojng,1726066282529,"5 km ESE of Kasilof, Alaska",1.1,-151.1802,60.3122
ci40730799,1726066006150,"9 km N of Westmorland, CA",1.76,-115.6325,33.1146667
ci40730783,1726065969740,"12 km WNW of Anza, CA",0.52,-116.8041667,33.5846667
ok2024rxez,1726065908960,"2 km NNE of Notiechtown, Oklahoma",1.24,-95.077,35.59716667
uw62045166,1726065733360,"38 km NNE of Amboy, Washington",-0.03,-122.17433333333334,46.2
nc75060471,1726065658650,"6 km WNW of Cobb, CA",0.77,-122.789169311523,38.8358345031738
ak024bpykx41,1726065270733,"59 km N of Petersville, Alaska",1.8,-150.5419,63.0207
nn00884537,1726064972263,"43 km NW of Pahrump, Nevada",0.5,-116.2787,36.5209
ak024bpyiq8m,1726064648547,"70 km ENE of Port Alsworth, Alaska",1.2,-153.0869,60.3598
nn00884533,1726064440113,"9 km NNW of Hiko, Nevada",1.6,-115.2575,37.6749
av93259673,1726064410770,"63 km W of Tyonek, Alaska",0.21,-152.311333333333,61.0598333333333
uu80082156,1726064259170,"3 km ENE of Orangeville, Utah",0.91,-111.020166666667,39.2423333333333
hv74450847,1726064231050,"7 km SW of Volcano, Hawaii",1.73000002,-155.276336669922,19.3901672363281
nn00884571,1726063948564,"52 km W of Indian Springs, Nevada",-0.4,-116.2475,36.6301
ak024bpyfboi,1726063700188,"46 km NNE of Petersville, Alaska",1.6,-150.5674,62.9004
uw62045156,1726063375300,"38 km NNE of Amboy, Washington",-0.05,-122.18833333333333,46.20216666666666
uw62045151,1726063058530,"23 km ENE of Ashford, Washington",0.68,-121.759,46.8525
hv74450822,1726062620290,"9 km SE of Volcano, Hawaii",1.77,-155.183,19.3721666666667
hv74450817,1726062613400,"9 km SE of Volcano, Hawaii",0.64,-155.177166666667,19.381
ci40730735,1726062445790,"10 km SW of Idyllwild, CA",0.94,-116.801,33.6833333
hv74450807,1726062383270,"7 km SW of Volcano, Hawaii",1.88999999,-155.283172607422,19.3974990844727
nc75060461,1726061930630,"4 km W of Cobb, CA",0.83,-122.766166687012,38.821834564209
av93020659,1726061559210,"35 km WSW of Adak, Alaska",1.15,-177.094333333333,51.7328333333333
ok2024rxcm,1726061337429,"8 km E of Nescatunga, Oklahoma",1.21,-98.06266667,36.74933333
uw62045141,1726060701730,"5 km NNE of La Center, Washington",1.81,-122.64516666666667,45.913
ci40730719,1726060545480,"12 km N of Borrego Springs, CA",0.74,-116.3866667,33.368
ak024bpxvd5a,1726060507982,"43 km SSE of Denali National Park, Alaska",1.6,-151.3416,63.1928
uw62045136,1726060398880,"22 km S of Morton, Washington",0.18,-122.24583333333334,46.353833333333334
nc75060456,1726060123000,"6 km NW of The Geysers, CA",0.81,-122.80916595459,38.8120002746582
ak024bpxtgqy,1726059981548,"26 km N of Beluga, Alaska",0.9,-151.0008,61.3736
tx2024rxbp,1726059778404,"4 km SE of Midland, Texas",1.4,-102.045,31.972
ci40730711,1726059770720,"5 km N of Yucca Valley, CA",0.93,-116.4278333,34.1555
av93259623,1726059747610,"71 km NE of Nikolski, Alaska",-0.08,-168.208166666667,53.4453333333333
av93020649,1726059647850,"70 km NE of Nikolski, Alaska",-0.13,-168.244333333333,53.4536666666667
ak024bpxi37y,1726059194869,"44 km E of Pedro Bay, Alaska",3.9,-153.323,59.825
ak024bpxg8ki,1726058691011,"58 km NNE of Chase, Alaska",1.9,-149.6212,62.9268
ak024bpxehos,1726058195323,"27 km SSW of Skwentna, Alaska",0.8,-151.6016,61.7647
uw62045116,1726057478770,"23 km ENE of Ashford, Washington",0.43,-121.76,46.85366666666667
ci40730703,1726057432100,"13 km WNW of Anza, CA",0.76,-116.8071667,33.5801667
uw62045111,1726057203740,"23 km ENE of Ashford, Washington",0.5,-121.75966666666666,46.854166666666664
ci40730687,1726056332450,"13 km WNW of Anza, CA",0.62,-116.8038333,33.5865
hv74450677,1726056223480,"5 km SW of Pāhala, Hawaii",2.16000009,-155.513336181641,19.1641674041748
ak024bpwxk56,1726055855621,"42 km ENE of Chenega, Alaska",1.4,-147.2792,60.1841
hv74450662,1726055595250,"0 km WSW of Pāhala, Hawaii",1.85000002,-155.479995727539,19.2021675109863
hv74450657,1726055449340,"10 km SW of Volcano, Hawaii",1.75,-155.295333862305,19.3689994812012
ci40730671,1726055175480,"3 km S of Mentone, CA",0.97,-117.1361667,34.0433333
ci40730655,1726055133290,"36 km N of Yucca Valley, CA",1.65,-116.5021667,34.4336667
uw62045106,1726055100790,"17 km NNE of Concrete, Washington",1.34,-121.652,48.682833333333335
pr71459768,1726055021150,"0 km SSE of Palomas, Puerto Rico",2.68,-66.8711666666667,18.0063333333333
ci40730647,1726054942330,"13 km W of Anza, CA",2.29,-116.8123333,33.5755
av93020644,1726054921930,"42 km W of Adak, Alaska",0.76,-177.245833333333,51.8836666666667
av93259548,1726054674690,"63 km WNW of Beluga, Alaska",-0.55,-152.2195,61.3015
nc75060446,1726053869870,"3 km  of Piedmont, CA",1.25,-122.24,37.853
nc75060441,1726053689620,"9 km WNW of Cobb, CA",0.72,-122.826835632324,38.8393325805664
hv74450627,1726053648390,"0 km SSW of Pāhala, Hawaii",1.4,-155.480833333333,19.1993333333333
ak024bpwmv3e,1726052865388,"3 km WNW of Knik-Fairview, Alaska",1.0,-149.6645,61.5277
uu80082151,1726052544840,"9 km E of Springdale, Utah",1.55,-112.8905,37.1836666666667
tx2024rwxn,1726052374407,"34 km NW of Toyah, Texas",2.1,-104.015,31.561
ci40730631,1726052306640,"30 km E of Coso Junction, CA",1.19,-117.6188333,36.0875
nc75060436,1726052295150,"2 km NW of The Geysers, CA",1.28,-122.77783203125,38.7915000915527
ci40730623,1726051826010,"17 km ESE of Bodfish, CA",0.74,-118.3206667,35.5186667
hv74450592,1726051760720,"2 km SW of Pāhala, Hawaii",2.3499999,-155.493835449219,19.191499710083
av93020634,1726051472910,"67 km WNW of Tyonek, Alaska",-0.48,-152.304166666667,61.2943333333333
av93259493,1726050743650,"84 km NNW of Karluk, Alaska",-0.35,-155.097333333333,58.2446666666667
nc75060421,1726050610740,"4 km NW of The Geysers, CA",0.44,-122.802833557129,38.7931671142578
av93259488,1726050376930,"69 km WNW of Ninilchik, Alaska",-0.33,-152.812666666667,60.3113333333333
mb90061138,1726050283730,"14 km ESE of Lincoln, Montana",0.92,-112.5215,46.8845
nc75060411,1726049748930,"5 km WNW of The Geysers, CA",0.74,-122.808502197266,38.7929992675781
hv74450557,1726049530870,"11 km ESE of Waikoloa, Hawaii",1.76,-155.6815,19.9158333333333
ak024bpw0xvv,1726049117085,"4 km NW of North Pole, Alaska",0.5,-147.419,64.7789
av93259468,1726049082720,"61 km SE of Pedro Bay, Alaska",-0.59,-153.4415,59.355
ci40730591,1726048812400,"4 km SSE of Highland Park, CA",1.56,-118.184,34.0855
av93020629,1726048761780,"26 km W of Dutch Harbor, Alaska",-0.54,-166.932333333333,53.8511666666667
tx2024rwvj,1726048568888,"58 km S of Whites City, New Mexico",1.7,-104.271,31.656
av93259463,1726048513200,"25 km WSW of Dutch Harbor, Alaska",0.85,-166.910666666667,53.8318333333333
av93259453,1726048420780,"24 km WSW of Dutch Harbor, Alaska",1.27,-166.899166666667,53.8285
ci40730583,1726048397210,"5 km SE of Ontario, CA",1.75,-117.5915,34.023
ak024bpvoszs,1726048136175,"46 km NNE of Petersville, Alaska",1.4,-150.5751,62.9034
nc75060406,1726048116070,"14 km S of Tres Pinos, CA",1.04,-121.2835,36.6668333333333
mb90061133,1726047870310,"12 km ENE of Saint Ignatius, Montana",0.89,-113.9425,47.3645
hv74450532,1726047414120,"22 km ESE of Naalehu, Hawaii",1.63,-155.372666666667,19.0223333333333
ak024bpvir7m,1726046432665,"34 km ENE of King Salmon, Alaska",1.8,-156.1085,58.8008
uw62045086,1726046151100,"4 km E of Lake Marcel-Stillwater, Washington",1.07,-121.85333333333334,47.70016666666667
nc75060401,1726045796900,"5 km WNW of The Geysers, CA",1.68,-122.807662963867,38.7924995422363
se60502443,1726045621700,"12 km W of New Tazewell, Tennessee",1.83,-83.7363333333333,36.429
ci40730567,1726044717490,"24 km S of Twentynine Palms, CA",0.71,-116.046,33.926
tx2024rwte,1726044467864,"48 km W of Mentone, Texas",1.5,-104.112,31.741
pr2024255000,1726044320910,"98 km NNE of Punta Cana, Dominican Republic",3.55,-67.9501,19.3575
ci40730559,1726044286370,"24 km NW of Grapevine, CA",1.41,-119.1323333,35.0873333
hv74450467,1726044069250,"9 km NE of Pāhala, Hawaii",2.25999999,-155.408996582031,19.2608337402344
tx2024rwsr,1726043563234,"16 km NW of Midland, Texas",1.0,-102.184,32.121
nn00884526,1726043461047,"7 km NW of Hiko, Nevada",3.5,-115.2783,37.6474
ci40730543,1726043412540,"16 km ESE of Bodfish, CA",0.98,-118.3288333,35.5273333
nc75060396,1726043341140,"6 km NW of The Geysers, CA",0.76,-122.813835144043,38.8088340759277
av93020614,1726042867340,"37 km W of Chignik Lake, Alaska",0.28,-159.370833333333,56.2496666666667
hv74450447,1726042794570,"6 km N of Waimea, Hawaii",2.05,-155.663,20.0823333333333
ci40730535,1726042209570,"13 km WSW of Imperial Beach, CA",1.43,-117.2425,32.541
hv74450432,1726041163380,"11 km S of Volcano, Hawaii",1.80999994,-155.221664428711,19.3390007019043
av93020609,1726040932120,"12 km W of Akutan, Alaska",-0.64,-165.968,54.1435
ak024bpufpx0,1726040300042,"18 km E of Igiugig, Alaska",1.7,-155.5778,59.3159
ak024bpufpss,1726040298521,"35 km E of Pedro Bay, Alaska",1.9,-153.4913,59.8436
hv74450422,1726039791510,"5 km NNE of Pāhala, Hawaii",1.95000005,-155.468673706055,19.2476673126221
av93020599,1726039723010,"70 km NE of Nikolski, Alaska",-0.05,-168.2095,53.4425
us7000nd1m,1726039679742,"31 km W of Karor, Pakistan",5.4,70.6295,31.1773
ok2024rwpv,1726038343770,"8 km ESE of Kingfisher, Oklahoma",0.93,-97.83666667,35.84116667
hv74450407,1726037361340,"15 km SE of Pāhala, Hawaii",1.53,-155.367333333333,19.1165
ci40730527,1726036926480,"4 km SSW of Banning, CA",0.68,-116.8913333,33.8873333
nn00884531,1726036753700,"25 km W of Indian Springs, Nevada",-0.3,-115.9608,36.5795
ok2024rwox,1726036704019,"6 km SSE of Agra, Oklahoma",1.1,-96.84716667,35.836
ak024bpttx2t,1726036608597,"63 km SW of Covenant Life, Alaska",3.5,-136.6735,58.9531
nc75060386,1726035411560,"7 km NW of Avenal, CA",1.09,-120.188166666667,36.0501666666667
hv74450392,1726035399790,"2 km SSW of Pāhala, Hawaii",1.49,-155.484,19.1801666666667
ci40730519,1726035387600,"7 km SSW of Pearblossom, CA",1.1,-117.9336667,34.4438333
av93020594,1726035011160,"91 km N of Karluk, Alaska",-0.15,-154.441333333333,58.3931666666667
hv74450382,1726034585880,"14 km SSW of Volcano, Hawaii",2.11999989,-155.270172119141,19.3174991607666
nc75060381,1726034462290,"7 km NW of The Geysers, CA",0.54,-122.823997497559,38.8158340454102
tx2024rwnf,1726033581106,"58 km S of Whites City, New Mexico",1.4,-104.451,31.65
nc75060376,1726033525320,"9 km NW of The Geysers, CA",0.37,-122.8455,38.822
ci40730511,1726032833600,"6 km SW of Tehachapi, CA",1.69,-118.4885,35.09
pr71459748,1726032646980,"79 km N of Cruz Bay, U.S. Virgin Islands",3.09,-64.6963333333333,19.0433333333333
ci40730503,1726032386220,"12 km SSW of Valle Vista, CA",1.0,-116.923,33.6475
av93259333,1726032135930,"63 km W of Tyonek, Alaska",-0.34,-152.3105,61.139
ci40730495,1726031902850,"7 km S of Redlands, CA",1.74,-117.1715,33.9935
nc75060356,1726031769540,"4 km WNW of Cobb, CA",1.35,-122.765335083008,38.824333190918
tx2024rwlr,1726030770372,"53 km NW of Toyah, Texas",1.8,-104.198,31.645
nc75060351,1726030752680,"7 km WNW of Cobb, CA",0.75,-122.795669555664,38.8376655578613
hv74450332,1726030674780,"13 km ESE of Pāhala, Hawaii",2.05999994,-155.363830566406,19.1515007019043
us7000nd0t,1726030284433,"4 km WNW of Claysville, Pennsylvania",2.5,-80.4549,40.1327
nc75060346,1726030116210,"9 km SW of San Ardo, CA",1.05,-120.946666666667,35.946
us7000nd0r,1726029478837,"58 km E of Kainantu, Papua New Guinea",4.5,146.3879,-6.3484
pr71459738,1726029203420,"11 km N of Yauco, Puerto Rico",2.56,-66.8471666666667,18.1398333333333
pr71459733,1726029169480,"33 km NNW of Charlotte Amalie, U.S. Virgin Islands",2.83,-65.0405,18.6215
us7000nd0m,1726028545965,"24 km NNE of Levídion, Greece",4.6,22.3535,37.8941
nc75060336,1726028449260,"6 km WSW of Gilroy, CA",0.86,-121.626166666667,36.9733333333333
ak024bpsj655,1726028317693,"34 km WNW of Valdez, Alaska",1.5,-146.9661,61.1964
nc75060331,1726028312190,"9 km ENE of Morgan Hill, CA",1.05,-121.578333333333,37.1863333333333
hv74450292,1726028146500,"13 km S of Fern Forest, Hawaii",1.99000001,-155.130661010742,19.3396663665771
av93259298,1726028030650,"85 km NNW of Karluk, Alaska",0.08,-155.162166666667,58.2428333333333
uw62045071,1726027784520,"25 km ENE of Ashford, Washington",0.71,-121.72683333333333,46.86183333333334
ok2024rwjw,1726027482420,"5 km S of Pocasset, Oklahoma",0.9,-97.9635,35.14616667
us7000nd0i,1726027178659,"8 km W of Villa Elisa, Dominican Republic",4.3,-71.3481,19.6784
ci40730463,1726027142060,"5 km SSW of Banning, CA",1.58,-116.8968333,33.8878333
ak024bps5tq0,1726026971449,"13 km NNE of Willow, Alaska",1.4,-149.9405,61.859
ci40730455,1726026571350,"3 km ESE of Yucaipa, CA",0.84,-117.0145,34.0258333
tx2024rwjd,1726026155082,"48 km W of Mentone, Texas",2.3,-104.113,31.739
ci40730447,1726025948970,"8 km S of Calimesa, CA",0.79,-117.0636667,33.9208333
ak024bprzfr1,1726025191018,"88 km WNW of Aleneva, Alaska",1.1,-154.2078,58.4638
ak024bprxvo9,1726024744253,"16 km ESE of Port Graham, Alaska",1.6,-151.5921,59.2741
hv74450262,1726024288980,"16 km NE of Pāhala, Hawaii",1.85,-155.350173950195,19.2921657562256
av93020589,1726023474840,"38 km NE of Adak, Alaska",0.64,-176.1825,52.0751666666667
us7000nd0c,1726023422501,"73 km N of Dompu, Indonesia",4.5,118.3419,-7.8866
av93259263,1726023407130,"53 km ENE of Pedro Bay, Alaska",-0.18,-153.213166666667,59.97
hv74450247,1726023346400,"7 km S of Pāhala, Hawaii",1.6,-155.482333333333,19.1331666666667
us7000nd0a,1726023163158,"11 km NNE of Stanley, Idaho",3.0,-114.8789,44.3088
pr71459708,1726023113810,"37 km W of Rincón, Puerto Rico",2.97,-67.602,18.3056666666667
nc75060316,1726022510190,"4 km W of Greenville, CA",2.28,-121.001833333333,40.1366666666667
tx2024rwgx,1726022068526,"18 km WSW of Rotan, Texas",1.8,-100.642,32.773
hv74450237,1726021037940,"14 km ESE of Pāhala, Hawaii",2.05,-155.353332519531,19.1591663360596
us7000nd04,1726020809138,"53 km W of San Antonio de los Cobres, Argentina",4.0,-66.8447,-24.2339
nc75060306,1726020265610,"12 km SSE of Coalinga, CA",0.54,-120.271,36.0645
hv74450222,1726020109350,"8 km SE of Volcano, Hawaii",1.75,-155.178161621094,19.3846664428711
ak024bpqz126,1726019804918,"92 km SSE of Chitina, Alaska",1.4,-144.0392,60.7047
hv74450187,1726018665050,"4 km SSE of Pāhala, Hawaii",1.45,-155.4655,19.1598333333333
nc75060301,1726018383830,"6 km NNW of Parkfield, CA",-0.07,-120.472666666667,35.9446666666667
uu80082131,1726018356720,"19 km ENE of Milford, Utah",0.71,-112.805333333333,38.4538333333333
nn00884523,1726018135441,"23 km NNW of Indian Springs, Nevada",0.4,-115.7274,36.7761
nn00884522,1726017811522,"23 km N of Indian Springs, Nevada",0.5,-115.6941,36.7848
ak024bpqqmjw,1726017443962,"21 km WSW of Elfin Cove, Alaska",3.0,-136.6788,58.1302
hv74450157,1726017257020,"3 km SSW of Pāhala, Hawaii",2.1500001,-155.488998413086,19.175500869751
nn00884535,1726017248149,"6 km N of Verdi, California",0.6,-120.0235,39.5804
uw62045051,1726017129420,"4 km SW of Langford, Canada",0.17,-123.5475,48.423
nc75060296,1726015862030,"6 km NW of Parkfield, CA",1.5,-120.480833333333,35.9285
nc75060291,1726015540010,"8 km NNW of The Geysers, CA",1.06,-122.814666748047,38.8286666870117
tx2024rwdg,1726015452904,"31 km E of McKinney Acres, Texas",2.1,-102.196,32.281
hv74450122,1726015097560,"10 km NE of Pāhala, Hawaii",1.79999995,-155.405670166016,19.2679996490479
us7000nczt,1726014993525,"9 km NNE of Akhisar, Turkey",4.2,27.8763,39.0003
av93020579,1726014854380,"87 km NNW of Karluk, Alaska",-0.16,-154.992833333333,58.3008333333333
uw62045046,1726014037540,"28 km ENE of Amboy, Washington",1.1300000000000001,-122.141,46.046
us7000nczl,1726013998839,"49 km SE of Palca, Peru",4.9,-69.6967,-18.144
tx2024rwch,1726013713888,"10 km SSE of Ackerly, Texas",2.3,-101.693,32.438
ak024bpq43q4,1726013535641,"11 km SSW of Larsen Bay, Alaska",1.6,-154.0291,57.4448
nc75060271,1726013458020,"5 km E of El Granada, CA",1.45,-122.4165,37.5143333333333
ak024bpq2tje,1726013176148,"109 km ESE of Akutan, Alaska",3.6,-164.3582,53.6139
nn00884519,1726012794250,"23 km SE of Alamo, Nevada",1.8,-114.9876,37.2084
us7000ncz7,1726012642799,South Sandwich Islands region,5.0,-26.197,-55.8066
nc75060261,1726012614740,"10 km NW of The Geysers, CA",0.19,-122.852333068848,38.8296661376953
ci40730351,1726012423840,"5 km NNW of Lytle Creek, CA",1.07,-117.5116667,34.3043333
us7000ncz6,1726012239102,South Sandwich Islands region,5.7,-26.2085,-55.8554
uu80082126,1726012207850,"18 km ENE of Milford, Utah",0.35,-112.8055,38.4511666666667
nc75060256,1726012203270,"3 km NW of The Geysers, CA",-0.12,-122.786166666667,38.7985
ok2024rwbc,1726011534799,"12 km N of Alex, Oklahoma",0.97,-97.7885,35.023
ci40730335,1726011451590,"12 km ENE of Ocotillo Wells, CA",1.11,-116.0145,33.1918333
ak024bogewoe,1726011393109,"48 km S of Denali National Park, Alaska",1.6,-151.5451,63.114
nc75060251,1726010415880,"6 km ESE of Mammoth Lakes, CA",0.59,-118.9155,37.6366666666667
uu80082121,1726010239040,"16 km NE of Milford, Utah",-0.16,-112.8745,38.4975
tx2024rwae,1726009872963,"23 km WNW of Stanton, Texas",1.1,-102.012,32.215
ak024bog8j1t,1726009617135,"31 km SW of Petersville, Alaska",1.6,-151.127,62.2679
uw62045031,1726009186880,"37 km NNE of Amboy, Washington",0.19,-122.1855,46.1975
nc75060246,1726008951250,"15 km E of Seven Trees, CA",1.02,-121.67,37.2938333333333
nc75060241,1726008940550,"3 km NW of The Geysers, CA",0.31,-122.782833333333,38.7955
av93020564,1726008939530,"37 km WSW of Dutch Harbor, Alaska",0.02,-167.090166666667,53.7938333333333
nc75060236,1726008883010,"9 km NW of The Geysers, CA",0.29,-122.844166666667,38.8215
ak024bofx3ll,1726008804736,"68 km W of Happy Valley, Alaska",1.4,-152.9353,60.0617
ak024bofw3ks,1726008537236,"94 km SW of Atka, Alaska",4.0,-175.1655,51.5965
nc75060231,1726007855380,"4 km SE of Pinnacles, CA",1.19,-121.098166666667,36.5138333333333
nc75060226,1726007796890,"15 km E of Seven Trees, CA",2.19,-121.671333333333,37.2963333333333
nn00884516,1726007516356,"6 km N of Verdi, California",1.0,-120.0211,39.5828
ci40730263,1726007235710,"24 km SSW of La Quinta, CA",0.69,-116.42,33.4683333
ci40730255,1726007136910,"8 km NNW of Julian, CA",0.91,-116.6476667,33.138
nc75060216,1726006987950,"9 km NW of The Geysers, CA",0.76,-122.843330383301,38.8236656188965
hv74450027,1726006781020,"29 km ENE of Honaunau-Napoopoo, Hawaii",0.76,-155.610166666667,19.5656666666667
